PM2,PM10,SO2,NO2,CO,O3,U,V,Temperature,RH,PSFC,Year,Statistics,Country,code
17.37029677,31.2491871,8.8592,18.56903226,0.497509677,65.73268387,-2.564425806,-0.741535484,300.4492516,79.8847871,100545.5877,2016,Aug Average,ShangHai,310000
31.51844,45.88128,12.46861333,28.71732,0.627266667,79.58738667,-2.82792,-2.31232,296.7604267,80.83916,101125.2642,2016,Sep Average,ShangHai,310000
21.58448,36.54308387,10.58416774,27.99424516,0.584632258,60.63070968,-3.296851613,-3.667445161,294.2821677,80.18437419,101715.8061,2016,Oct Average,ShangHai,310000
43.10284,64.88725333,14.85622667,48.65998667,0.8058,45.10908,-0.51448,-3.200053333,287.2226,77.51228,102278.3489,2016,Nov Average,ShangHai,310000
56.34873548,78.1219871,16.96390968,54.98789677,0.938851613,37.26050323,0.173135484,-3.425045161,282.7302323,74.79029677,102590.3615,2016,Dec Average,ShangHai,310000
45.14095484,61.65815484,14.3339871,39.73194839,0.841212903,46.34829677,-0.023032258,-3.351703226,280.3912645,73.70460645,102664.16,2017,Jan Average,ShangHai,310000
74.77622416,91.93237823,32.95518346,19.19019956,1.068071311,42.0172949,0.35280452,-0.648034118,270.952674,47.1695333,89424.79271,2013,Jan Average,ShangXi,610000
83.4780187,96.19201061,28.44769797,17.65259067,1.135937203,47.32225095,-0.925941558,-0.158797909,274.3630492,54.60909685,89274.64602,2013,Feb Average,ShangXi,610000
55.68476218,83.87918961,19.04143373,14.31438524,0.60976182,55.38428439,0.62425363,-0.144192833,282.4000243,37.9360246,88968.48776,2013,Mar Average,ShangXi,610000
50.44419623,65.84285957,14.24052809,11.66982262,0.502834072,65.9101456,0.721477088,-0.61722949,285.5276208,38.06018477,88777.27473,2013,Apr Average,ShangXi,610000
47.83004077,59.1071919,14.99978042,9.509253273,0.427980831,79.20952185,-0.134812603,0.515362993,291.4173654,49.87564087,88555.81248,2013,May Average,ShangXi,610000
39.94052919,49.84036475,14.56863193,8.269918329,0.376155211,86.49961826,-0.589212121,2.003993718,295.7970255,51.47328899,88232.23268,2013,Jun Average,ShangXi,610000
37.22764108,45.57296402,14.7719126,8.295107289,0.412110722,78.09567949,-0.658428582,1.500645519,297.1391792,66.8340133,88047.95121,2013,Jul Average,ShangXi,610000
36.36466311,46.1263783,15.16322509,8.863068451,0.399574422,77.29899328,-0.632738359,1.823876332,296.7649961,60.16435877,88359.67978,2013,Aug Average,ShangXi,610000
47.89210976,61.92246157,17.94050998,11.4724065,0.616084257,73.79448374,-0.776062084,1.576615669,290.9743685,59.05591907,88973.22966,2013,Sep Average,ShangXi,610000
60.66770152,82.87231135,22.56374973,20.41882018,0.783629926,55.1247797,-0.40972713,0.793667835,286.1528038,51.92757206,89428.59135,2013,Oct Average,ShangXi,610000
47.18503511,70.22410754,26.28226829,20.93155654,0.915120843,40.223381,1.179686622,-1.669712121,277.8833976,47.30265189,89529.66361,2013,Nov Average,ShangXi,610000
71.12302625,95.66080574,39.94429368,28.36816358,1.45723768,35.21073957,1.205682712,-1.639670982,272.1693026,42.79597811,89549.72331,2013,Dec Average,ShangXi,610000
71.63198984,96.00797332,42.15472141,25.64025535,1.374324798,38.5861462,0.838570918,-0.73553823,272.8577637,38.63745333,89415.82114,2014,Jan Average,ShangXi,610000
93.39158299,116.2827756,35.46494021,21.3930472,1.586141907,44.21724897,-1.62682808,0.26553611,270.4958964,74.11868902,89243.00753,2014,Feb Average,ShangXi,610000
52.64294042,86.84773013,23.05616694,18.1053655,1.297062084,54.18362563,-0.437001645,0.13060761,280.7735809,47.12889958,89085.56186,2014,Mar Average,ShangXi,610000
47.72916851,77.08452217,16.42790687,15.00866334,1.011626386,59.67214191,-1.38967997,0.605990022,285.8409058,58.07498854,88965.64118,2014,Apr Average,ShangXi,610000
48.54465131,77.60087547,11.13007582,12.17486947,0.687306344,71.54663221,0.961414062,0.079463915,290.5098834,41.48129497,88821.63512,2014,May Average,ShangXi,610000
40.29024797,59.56750333,12.9148459,11.80264375,0.858489283,78.63154693,-0.64411493,0.647813747,295.1068914,50.0625388,88327.946,2014,Jun Average,ShangXi,610000
33.58030971,52.88302303,12.55114405,10.57718082,0.654055504,79.15913418,-0.431162649,1.552196552,297.2255146,56.23439132,88296.19136,2014,Jul Average,ShangXi,610000
39.1033778,59.40095773,13.8895476,11.54826193,0.641264216,74.44752485,-1.188450039,0.993910307,294.365235,61.75477505,88570.67824,2014,Aug Average,ShangXi,610000
38.70871803,60.2657354,14.605432,13.62063636,0.834520325,57.2394272,-1.544553215,1.242355137,290.1010828,75.58002143,88885.10235,2014,Sep Average,ShangXi,610000
47.96799621,75.67360311,16.22522888,20.74705493,1.059353051,48.47662399,-0.324856233,0.735860811,286.0157013,60.78547207,89434.03053,2014,Oct Average,ShangXi,610000
48.08080007,72.79014782,23.41356282,25.23677458,1.0584017,37.30978307,0.106465632,-0.580241685,277.6351929,59.0982051,89471.46372,2014,Nov Average,ShangXi,610000
40.04352264,64.80164831,27.14721014,24.39232637,1.373630642,37.5190437,1.503795508,-2.053852729,270.7558658,39.98911237,89765.49354,2014,Dec Average,ShangXi,610000
62.27076032,91.4935677,31.02346256,29.33517452,1.909900222,36.53916208,0.151326801,-0.574563694,272.134922,51.91440669,89556.33758,2015,Jan Average,ShangXi,610000
48.41063035,78.4278611,22.45011522,19.56135097,1.425294583,49.84809352,-0.039795296,-0.87747268,273.5564749,54.70991923,89311.33478,2015,Feb Average,ShangXi,610000
42.70342393,75.05717832,17.59903762,19.49685824,1.230667692,55.13305665,-0.763081325,0.000578642,279.6579014,53.1484318,89202.41428,2015,Mar Average,ShangXi,610000
31.465415,59.08838027,12.809966,15.56738285,1.086457502,65.58365262,-0.303579823,-0.560371397,285.199255,51.03013267,88950.61334,2015,Apr Average,ShangXi,610000
35.35050998,57.51486625,10.21739504,13.07768221,0.833067377,74.32522137,0.483072026,-0.353331307,290.9745126,45.15185967,88553.71174,2015,May Average,ShangXi,610000
34.37178455,54.63087879,10.29035809,12.19589468,0.711154472,77.77160274,-0.352832964,-0.021736142,293.8570684,57.2922524,88308.11056,2015,Jun Average,ShangXi,610000
34.24386238,53.84193262,10.19793327,12.10224769,0.657816322,85.21370253,-0.219094485,1.508091696,296.811703,51.85483835,88314.24778,2015,Jul Average,ShangXi,610000
29.64234604,49.21654352,9.911910093,12.64126958,0.64764323,72.29983871,-0.517497675,0.615102997,295.428695,55.02056934,88570.4523,2015,Aug Average,ShangXi,610000
34.69166851,52.79213304,11.92376977,14.16352365,0.774448633,65.13906208,-1.32945085,1.020264967,290.2613477,67.06275277,89026.00064,2015,Sep Average,ShangXi,610000
34.94312674,60.64582648,13.15306487,20.07679923,0.809275445,50.90694049,-0.185562907,-0.468559831,285.249121,55.58242472,89465.88673,2015,Oct Average,ShangXi,610000
38.97401774,60.73775979,19.39327199,24.61249852,1.2209102,32.19390133,-0.60135292,0.751699187,278.3553814,75.37218625,89413.76359,2015,Nov Average,ShangXi,610000
63.25385523,93.2700583,25.62854767,29.63427294,1.354432444,36.17288642,0.750158072,-0.788977183,272.615295,56.67207389,89657.25837,2015,Dec Average,ShangXi,610000
58.66636614,85.01819005,25.92369251,27.87669122,1.359046921,40.01075352,0.240620127,-1.579979615,268.7890026,54.24874186,89554.18736,2016,Jan Average,ShangXi,610000
38.22021026,69.10855646,18.68809007,17.96424497,1.174744247,52.33630629,1.478058338,-2.14223985,272.3815353,46.87834238,89619.81861,2016,Feb Average,ShangXi,610000
47.03535191,89.97737787,18.27347686,23.25757886,1.046313211,61.1405343,-0.759751806,0.34810171,279.6975009,49.29222373,89180.1756,2016,Mar Average,ShangXi,610000
32.91641648,60.67489542,11.46973134,17.24387583,0.740427568,67.82033999,0.221564302,0.004471175,287.0186737,50.52189357,88708.15173,2016,Apr Average,ShangXi,610000
32.62420785,54.39224734,10.24036228,12.90681711,0.591959087,80.70504578,-0.029280452,-0.049196767,289.2777509,50.83944103,88742.02268,2016,May Average,ShangXi,610000
27.63738523,44.70031227,9.727055432,11.56352587,0.575522543,84.97240207,0.623011456,0.061099409,295.2830654,51.64321693,88350.31703,2016,Jun Average,ShangXi,610000
25.71250626,40.08661469,9.265250697,10.46590623,0.565846148,79.99761033,-0.84202203,1.421152636,296.986648,62.87831986,88245.81916,2016,Jul Average,ShangXi,610000
32.42860167,50.89692833,11.61310099,11.99601566,0.699534011,75.90844825,-1.685219226,1.201913669,296.5517413,66.36553859,88533.42778,2016,Aug Average,ShangXi,610000
36.39526016,54.03193828,13.70027347,15.67051109,0.677529933,65.32697118,-0.374113082,0.709226164,291.4298404,61.31014339,88965.28666,2016,Sep Average,ShangXi,610000
31.30037694,50.82909341,13.52820292,20.12991202,0.774316215,45.44410235,-0.910803233,0.687660396,284.3597457,70.19423933,89310.67655,2016,Oct Average,ShangXi,610000
51.94717295,94.26192979,23.12607206,30.2063289,1.090120842,37.75264634,0.620086844,-0.30220473,278.3742524,55.93860052,89487.90987,2016,Nov Average,ShangXi,610000
67.42060832,99.19181246,29.74962521,35.95031507,1.343409985,33.88384236,0.330960947,-0.220096202,274.5308909,56.57519562,89572.05387,2016,Dec Average,ShangXi,610000
65.75997533,98.9572459,26.21672806,30.83563729,1.339797225,40.48836063,-0.033502968,-0.691643659,271.9150411,52.85336278,89559.34674,2017,Jan Average,ShangXi,610000
87.64930575,113.3599715,66.93515802,29.00592426,1.7064259,29.88262085,2.55045021,-0.925714352,266.8170229,49.58431183,89017.9509,2013,Jan Average,ShanXi,140000
84.68852174,104.8499834,49.48884317,23.54201605,1.121212733,37.20435766,1.515952899,-0.134365942,270.2305176,53.91833385,88953.29795,2013,Feb Average,ShanXi,140000
60.74640065,100.2396957,39.58474848,22.8944273,0.841637214,44.71423142,2.391395044,0.1882777,278.7449322,37.97236606,88582.72136,2013,Mar Average,ShanXi,140000
50.15578309,76.42513189,26.06038792,16.61296957,0.649873913,59.02800628,2.703200966,-1.239116908,282.4690179,34.72887101,88390.49053,2013,Apr Average,ShanXi,140000
58.68267648,81.12293408,29.99480879,17.94018046,0.681296868,77.71982141,1.043329126,0.49188172,290.6230065,39.8516129,88256.81937,2013,May Average,ShanXi,140000
57.21875362,77.10948019,28.58710773,17.57940193,0.655966667,93.64220918,0.333291304,2.694908696,294.8287643,48.01851498,87987.84334,2013,Jun Average,ShanXi,140000
48.05218093,66.77390136,26.283482,17.45281814,0.580733988,80.20762085,-0.11927209,1.266126695,296.0583072,63.27641234,87814.84321,2013,Jul Average,ShanXi,140000
38.60569518,54.32869752,23.6567396,17.52922861,0.900192146,75.72380692,0.366951847,1.345158018,295.6999907,57.06358859,88114.55069,2013,Aug Average,ShanXi,140000
44.95640386,64.61340821,22.08523961,17.73731981,1.233845411,62.69821304,0.176809662,1.570638647,289.8831531,54.58131498,88728.08237,2013,Sep Average,ShanXi,140000
58.29489014,87.53189294,30.8991482,25.49607106,1.391653576,45.6448719,1.087478261,0.524586255,283.9690248,46.90196353,89133.64375,2013,Oct Average,ShanXi,140000
47.2884401,80.78942705,44.47115314,26.82919372,1.709916425,34.80337295,3.720015459,-2.283973913,275.0406319,41.74707729,89059.5587,2013,Nov Average,ShanXi,140000
58.5571627,87.6463366,50.1302057,29.50695325,1.866448808,28.77453389,3.389377279,-2.382482469,269.0261851,39.13323562,89069.1162,2013,Dec Average,ShanXi,140000
60.69348995,92.11392426,52.97424077,30.76467181,1.976600748,31.20188125,2.6031295,-0.660984105,269.7588855,35.63820991,88992.85422,2014,Jan Average,ShanXi,140000
76.84356522,108.100352,44.02980124,25.6040911,1.735377329,37.78011542,-0.113612319,0.406417184,267.9251129,69.74400259,88993.34157,2014,Feb Average,ShanXi,140000
45.35487985,85.15141936,32.57602384,22.14746377,1.42726087,52.791108,1.33043712,-0.06072043,278.6484152,39.89220851,88769.89689,2014,Mar Average,ShanXi,140000
50.89802319,86.27619179,23.46592512,19.8796343,1.343544928,61.68569614,0.085201449,0.549072947,285.0382928,46.09569324,88711.96708,2014,Apr Average,ShanXi,140000
51.82315474,88.67693502,21.20015194,18.56748855,0.884459093,72.85113417,2.876675549,0.451171575,290.0102155,32.99070033,88571.62566,2014,May Average,ShanXi,140000
44.05904058,66.80145266,18.79099275,16.22795362,0.948752657,81.47052029,-0.186229469,0.458595169,293.7433169,48.06771884,88066.8816,2014,Jun Average,ShanXi,140000
40.87907527,61.70866573,19.33080785,15.56578448,0.763410005,84.54265358,0.01787237,1.365500701,296.2915096,52.62621973,88050.18563,2014,Jul Average,ShanXi,140000
40.26421786,59.55603039,18.63439551,16.53182094,0.859129967,69.98384245,-0.290361851,0.829308088,293.4535072,57.09379991,88336.56328,2014,Aug Average,ShanXi,140000
42.33479565,63.77582415,19.72078406,19.35057778,1.098694686,49.95571739,-0.559091304,1.235274879,288.8483493,68.0615285,88667.53479,2014,Sep Average,ShanXi,140000
56.25408742,87.80391725,29.18250818,28.53749182,1.361085554,40.9372043,1.124847592,0.813221131,284.5481762,53.00805376,89288.40448,2014,Oct Average,ShanXi,140000
61.00838261,91.96021449,56.85818309,30.64360145,1.687076329,33.76811401,2.304962802,-1.004247826,275.5294232,49.32068551,89096.62674,2014,Nov Average,ShanXi,140000
45.53336185,74.83114259,61.05632772,25.80897616,1.816906498,33.16338616,4.510637681,-2.843189341,266.937021,37.29784058,89238.48348,2014,Dec Average,ShanXi,140000
65.55063067,98.47412575,74.28204114,34.66289154,2.269718093,33.16439738,2.015467976,-0.915633006,269.1939266,43.64078214,89166.72304,2015,Jan Average,ShanXi,140000
46.68023758,78.32287992,52.2291677,25.26091926,1.774877847,47.42805797,2.248754658,-1.280543478,270.1376009,47.32910818,88924.37493,2015,Feb Average,ShanXi,140000
41.54588266,78.4584979,32.64276063,23.33008883,1.499436653,55.92739785,1.854611968,-0.170973352,277.3779341,38.27750538,88881.21885,2015,Mar Average,ShanXi,140000
34.97883816,65.34143768,20.99289903,18.62364155,1.14882657,63.51815362,1.182138647,-0.989700483,283.4406106,41.34878213,88614.48449,2015,Apr Average,ShanXi,140000
39.61479009,66.55938102,19.65940019,17.11413324,0.877882655,80.94816924,2.020249182,-0.123832632,289.7427088,38.08725245,88194.74352,2015,May Average,ShanXi,140000
41.02389227,63.42290435,17.70863527,15.03148792,0.928310145,87.45050096,1.085378261,0.126736232,293.0008193,49.50145121,88005.18384,2015,Jun Average,ShanXi,140000
45.17964236,65.5639827,17.23779897,15.66616082,0.916238897,92.01146797,-0.336698925,1.477497429,295.630231,53.09659374,88069.08879,2015,Jul Average,ShanXi,140000
33.97833848,54.172705,15.21653249,15.12241094,0.901408135,70.45591164,-0.255133707,0.273828424,294.3386377,54.45983497,88307.39622,2015,Aug Average,ShanXi,140000
37.04252416,54.35891304,17.9842715,18.35259662,1.080025121,60.86183816,-0.236947343,1.072917874,288.9403623,62.78237585,88787.99137,2015,Sep Average,ShanXi,140000
38.13266713,61.9649813,23.65278682,26.50671389,1.207345956,46.94999392,1.709251519,-1.039622253,283.3430748,48.71908789,89117.38425,2015,Oct Average,ShanXi,140000
53.86103913,76.37707778,47.11568647,32.56016184,1.7190657,28.944543,0.349837681,0.841476329,275.024357,72.98869758,89127.54601,2015,Nov Average,ShanXi,140000
71.87473072,105.2350547,61.69842543,35.36547779,1.930942964,29.82183263,2.877453483,-1.23612576,269.4914904,53.51180271,89227.84284,2015,Dec Average,ShanXi,140000
57.43320056,87.58403273,59.7161468,31.27686629,1.939739131,34.32087424,2.584100047,-2.135733988,264.4152847,48.08384385,89132.33124,2016,Jan Average,ShanXi,140000
41.04053074,67.63751074,44.61114793,21.02697001,1.726105447,48.95416092,3.613055472,-2.721003498,268.1503988,48.68921939,89130.1232,2016,Feb Average,ShanXi,140000
48.58374568,94.95334923,35.85006685,26.44716877,1.295839645,59.6037209,1.251907433,-0.222343151,277.129784,39.54018093,88875.54509,2016,Mar Average,ShanXi,140000
38.66553382,75.1367372,20.19570338,20.25207633,1.039776812,70.55483575,1.738842029,0.195821739,285.5987855,39.27731208,88369.91807,2016,Apr Average,ShanXi,140000
36.77715334,64.77969892,20.02491117,17.59766947,0.848603553,85.49767788,1.605434783,0.185944834,288.6201332,41.00663301,88446.29009,2016,May Average,ShanXi,140000
35.6990628,58.5940285,19.60100531,16.15922899,0.941668116,86.60467584,0.998846377,0.54559372,294.0887469,47.12332174,88030.32217,2016,Jun Average,ShanXi,140000
38.01054839,58.25594811,14.72316456,13.98560963,0.854284712,82.09345301,-0.765963534,1.401282842,295.6923034,64.59402291,88027.49707,2016,Jul Average,ShanXi,140000
33.18505049,53.52014586,15.28272277,14.95554137,0.845977092,73.58146003,-1.401145395,0.334462833,294.6989949,68.11075643,88336.91796,2016,Aug Average,ShanXi,140000
36.65006039,59.38642609,20.96431788,22.27373768,0.891424638,61.02714541,0.738221256,0.533008696,290.4470382,54.55291256,88684.54872,2016,Sep Average,ShanXi,140000
35.88470386,60.97297195,23.28311828,27.62120944,0.991244974,46.72835343,0.430543712,0.860406732,283.174209,59.91089107,89048.48879,2016,Oct Average,ShanXi,140000
74.77160145,126.4465884,70.61480677,40.84741208,1.587393237,36.51215845,2.675665701,-0.144508696,275.895371,49.12988019,89092.27363,2016,Nov Average,ShanXi,140000
93.0186157,132.9005989,96.49226368,45.75155961,1.938545115,30.57150023,2.065685835,-0.347650304,271.3361127,50.75756615,89188.17384,2016,Dec Average,ShanXi,140000
89.37906265,129.2212286,86.49741094,40.07291164,1.894867228,36.55112763,2.195121552,-0.850004675,268.6575638,47.74498691,89170.33361,2017,Jan Average,ShanXi,140000
51.33847272,60.97915044,14.14865511,8.636466084,0.574615315,63.81637624,2.798787458,0.36565707,271.5537021,49.81650588,75575.7591,2013,Jan Average,SiChuan,510000
40.28770511,45.89626619,10.86102503,6.183919893,0.454997664,67.94512667,3.641246662,0.55681492,275.7640761,51.24874649,75562.34278,2013,Feb Average,SiChuan,510000
35.22092403,49.30317847,9.738222641,6.197974676,0.333174857,80.27854432,1.232670485,0.086928248,279.2195954,49.31626259,75543.84427,2013,Mar Average,SiChuan,510000
31.59334766,37.74894595,8.616618847,5.159989408,0.285606231,85.43816822,0.933865265,0.303849065,280.9801139,60.63249673,75418.52889,2013,Apr Average,SiChuan,510000
30.94307853,35.08676349,8.39598975,4.615386192,0.282294091,85.84748538,0.253276907,0.810743895,284.9431286,66.05709617,75388.80642,2013,May Average,SiChuan,510000
30.87254159,35.86968629,8.827808255,4.5895,0.258424611,91.66419144,-0.317671963,1.199825078,289.1580005,66.51750826,75264.19387,2013,Jun Average,SiChuan,510000
27.57793548,31.90846367,8.305778263,4.905534218,0.255320169,81.21136449,-0.223411818,1.582132198,290.1940338,77.76227706,75162.48644,2013,Jul Average,SiChuan,510000
28.93194347,33.22165556,7.65913054,4.853508291,0.249733193,83.26581323,-0.676126771,0.526333886,289.4520366,71.12969219,75440.2114,2013,Aug Average,SiChuan,510000
36.61563318,41.26400794,11.60125234,5.236329128,0.327913396,80.09131044,-0.04528053,1.19324595,285.1783201,76.21350935,75757.8824,2013,Sep Average,SiChuan,510000
37.00107733,45.15651869,12.08666325,8.154384836,0.370266204,73.31572385,0.309111245,0.590689629,281.2866946,67.63675641,75999.83844,2013,Oct Average,SiChuan,510000
25.98068458,37.05730654,10.79403489,9.322357165,0.422788941,61.62292492,2.189852025,-0.20342757,275.9231522,59.47337399,75917.16277,2013,Nov Average,SiChuan,510000
39.62642312,52.21663024,12.53999397,12.20443096,0.610990353,57.71396563,1.957431263,-0.557379258,271.6151403,54.78215496,75733.13059,2013,Dec Average,SiChuan,510000
50.56807552,66.46024601,12.32968526,12.68957884,0.742897799,60.99587775,2.781620892,-0.182533615,272.6758747,49.61262647,75687.40673,2014,Jan Average,SiChuan,510000
39.57747297,49.63017924,10.59549983,9.03525751,0.632466789,61.64306742,3.319403204,0.372705774,273.3515362,55.86744176,75339.60969,2014,Feb Average,SiChuan,510000
31.74791815,43.7034379,9.797708773,8.62705713,0.442213144,73.19347136,2.13655095,0.199099035,277.3750048,56.86427992,75498.97208,2014,Mar Average,SiChuan,510000
30.01203489,39.63056386,8.645842679,6.680931931,0.396080218,82.66872601,1.373283022,0.602188941,281.5611227,61.45186729,75520.78173,2014,Apr Average,SiChuan,510000
36.04648583,47.51846156,7.084878655,6.311055623,0.373272083,82.61016023,0.83580404,0.77665918,285.0968484,62.13548704,75835.80956,2014,May Average,SiChuan,510000
34.67177056,42.36530374,9.434337227,5.79241838,0.380043146,79.16040296,-0.382063084,1.249095639,287.7834489,74.95461745,75296.35769,2014,Jun Average,SiChuan,510000
30.48961516,39.16293428,8.900758818,6.104515677,0.379172445,79.08495644,-0.471439705,1.48141845,289.4019105,75.43494453,75379.75468,2014,Jul Average,SiChuan,510000
33.65800136,41.48173093,9.540273138,5.902790926,0.392845493,76.45954145,-0.44007748,1.232389207,288.0193747,79.55187579,75495.64957,2014,Aug Average,SiChuan,510000
27.39736651,35.20684657,8.471354829,6.594386604,0.39463785,72.00897165,0.181753894,1.341934891,286.4721569,78.34122804,75665.70248,2014,Sep Average,SiChuan,510000
28.6910722,38.41100754,8.75476319,8.213769671,0.428721284,68.05512602,0.693103859,0.864776605,282.3379014,67.56780208,76186.15439,2014,Oct Average,SiChuan,510000
22.19530062,31.45495093,8.093938006,9.726936916,0.480406075,56.04503879,1.863461994,0.037599221,276.9395878,61.75511277,75804.67078,2014,Nov Average,SiChuan,510000
30.14522882,44.00528731,9.429015526,12.73670078,0.642636117,52.62400317,2.631435032,-0.293195357,272.7330415,51.46962632,75910.31959,2014,Dec Average,SiChuan,510000
40.44932544,56.51618857,9.642936991,12.67536599,0.682116672,55.43159255,2.880148628,-0.17474495,272.1131436,54.23029424,75763.78645,2015,Jan Average,SiChuan,510000
31.20732243,44.08926385,7.649430574,9.39458745,0.575013685,61.09118959,2.634417557,-0.589438418,274.1884658,50.70762483,75569.47999,2015,Feb Average,SiChuan,510000
25.62752487,38.6777644,8.149080645,8.915613204,0.502032409,70.64794212,2.921950859,0.007918752,278.609136,52.9710312,75616.67785,2015,Mar Average,SiChuan,510000
22.34771682,33.65725935,7.107934112,7.860573209,0.420120405,80.02879875,1.195593925,0.137000935,280.6884204,62.50558318,75578.12789,2015,Apr Average,SiChuan,510000
25.07194634,36.84512768,6.872328761,6.839952517,0.416997739,83.70348026,0.551552909,0.299075671,285.452254,62.96698704,75416.86215,2015,May Average,SiChuan,510000
22.14454611,31.49707742,6.807070405,6.346388162,0.398040966,72.1853447,0.186957944,0.916888941,288.2995768,73.96418505,75282.88921,2015,Jun Average,SiChuan,510000
24.4818167,34.53937097,6.822540398,6.931204854,0.384488544,79.76212677,-0.61514486,-0.083398251,288.032926,71.29539614,75420.08214,2015,Jul Average,SiChuan,510000
25.64526439,35.30283569,7.673128429,7.088672746,0.410471661,69.60998508,-0.667958245,0.431505577,287.6834512,77.60077826,75538.4681,2015,Aug Average,SiChuan,510000
24.0593405,32.74990125,8.202046885,7.340813707,0.447972118,64.75656293,0.058586604,1.396099533,286.0237162,80.47347336,75740.12535,2015,Sep Average,SiChuan,510000
25.13781474,36.3864498,7.556072505,9.378234097,0.443825445,65.63796036,0.49677148,0.416752035,282.142181,65.40547076,76041.01116,2015,Oct Average,SiChuan,510000
19.21449829,28.62387508,7.239845171,10.92241573,0.542684424,52.89338614,1.914515421,0.120816511,278.3087047,60.04758738,75865.90604,2015,Nov Average,SiChuan,510000
28.09205698,40.3410921,7.689978746,12.61742855,0.552714953,52.66965722,1.960362074,0.306560446,271.8398919,62.06142237,75827.09975,2015,Dec Average,SiChuan,510000
32.65305502,45.91609572,7.461928399,11.95147965,0.615694151,56.61733253,2.61089388,-0.117886946,269.5274052,58.17185604,75623.20925,2016,Jan Average,SiChuan,510000
29.85091025,43.13546326,6.410522559,9.819354174,0.545165002,63.81422414,2.458023203,-0.468534805,272.6252322,54.86862826,75803.58599,2016,Feb Average,SiChuan,510000
27.22485499,41.80677676,7.733266807,10.94745207,0.51421631,71.99366717,2.071456286,-0.224291679,276.9231446,60.25732273,75594.34354,2016,Mar Average,SiChuan,510000
22.45427601,33.12369097,6.628737072,8.477108878,0.43406729,74.62412087,1.144110748,0.29987648,281.402364,67.49997788,75401.62116,2016,Apr Average,SiChuan,510000
25.45973983,37.00503346,6.378416039,7.114240127,0.411686464,81.99006497,0.531752035,0.715545222,284.9480081,64.41742237,75575.08104,2016,May Average,SiChuan,510000
21.81391606,30.47674252,6.427639875,6.468576947,0.390785358,77.74328037,-0.082210748,0.261133178,288.2044925,69.78818287,75430.36668,2016,Jun Average,SiChuan,510000
18.918388,26.52254944,6.73370199,6.518456437,0.382486283,68.45698719,-0.301279771,1.056583509,289.6386973,75.86651779,75335.34171,2016,Jul Average,SiChuan,510000
27.61073576,38.13155095,8.453015375,6.406286102,0.439634308,80.74173757,-0.879088031,0.765127826,289.7597829,75.8990303,75552.8592,2016,Aug Average,SiChuan,510000
29.18934003,39.21294268,9.869150311,7.987612461,0.468511838,69.14133442,-0.315382243,0.679885047,285.2939416,81.15651231,75756.65385,2016,Sep Average,SiChuan,510000
22.43072897,32.44315255,8.036901266,9.174518692,0.433199126,62.89783524,1.145468194,0.886511004,282.3456529,71.47950543,75860.50416,2016,Oct Average,SiChuan,510000
26.18448925,39.68974361,7.490465265,12.27207866,0.490223053,57.11899548,2.147134579,-0.026155296,277.6135947,57.96537695,75931.97476,2016,Nov Average,SiChuan,510000
34.72270712,50.55168857,7.819041453,14.89114441,0.58347347,52.42915345,2.343000151,-0.526327103,274.9114882,53.16635861,75918.27912,2016,Dec Average,SiChuan,510000
38.67783781,55.08903301,7.649662798,13.00671149,0.604327857,59.80611908,3.19803874,0.42530404,272.9911138,53.14416521,75723.0753,2017,Jan Average,SiChuan,510000
22.11373826,27.85235198,6.429840751,16.65455288,0.292817477,54.73830339,-1.32058187,-3.217537771,286.6119232,77.69829318,93413.05451,2013,Jan Average,TaiWan,710000
19.87909358,25.86310353,5.749500452,15.96840416,0.252875226,62.67539331,-1.181632007,-2.083957957,289.4776627,81.36606239,93382.08471,2013,Feb Average,TaiWan,710000
21.9640343,27.39191098,6.07445488,15.44430992,0.240896284,73.86602287,-0.162907309,-1.095373622,290.2691609,75.35088812,93174.1627,2013,Mar Average,TaiWan,710000
27.72017933,32.13384177,6.549050633,15.53921941,0.224580169,73.23142827,0.056466245,-0.481755274,291.5463249,81.78377215,92916.03547,2013,Apr Average,TaiWan,710000
18.77145365,21.88740302,5.482737852,15.61668844,0.17355247,62.89334626,0.391380155,1.15194365,294.7288955,84.07615966,92680.70315,2013,May Average,TaiWan,710000
10.30251477,12.82595781,4.873312236,15.28240928,0.126940928,45.26872996,0.195618143,1.474377637,297.2931392,76.38599789,92421.18325,2013,Jun Average,TaiWan,710000
9.544906084,12.23306247,5.005814618,15.4566272,0.118856676,40.92189261,-0.455859535,0.871510821,297.1297897,77.42508779,92581.90788,2013,Jul Average,TaiWan,710000
12.25202736,15.11998367,5.555049,15.51790527,0.133270723,48.23422417,0.233009392,0.619873418,297.3556819,79.72549204,92310.29317,2013,Aug Average,TaiWan,710000
12.77185654,16.4137173,4.683527426,13.4137173,0.1532173,65.05146835,-2.766223629,-2.380915612,296.1662236,77.25577637,92507.82734,2013,Sep Average,TaiWan,710000
12.30652307,17.30840547,5.336090241,13.1406472,0.18956717,73.50331768,-1.716161699,-4.223507554,293.1014475,78.43537362,92833.96101,2013,Oct Average,TaiWan,710000
17.40911392,22.12759494,7.088784811,15.73090928,0.231185654,56.15081013,-2.358459916,-2.68642827,291.0914135,76.00509705,93269.78797,2013,Nov Average,TaiWan,710000
23.89370764,29.0769069,8.581455696,16.81947325,0.297525521,53.35727848,-1.782168232,-3.396159657,287.0395427,77.15560637,93236.11035,2013,Dec Average,TaiWan,710000
